12,12
41,29
52,11
54,2
57,3
68,11
74,6
84,10
94,10
103,9
108,5
117,9
118,1
124,6
126,2
133,7
163,30
175,12
190,15
212,22
224,12
225,1
232,7
237,5
245,8
279,34
292,13
331,39
333,2
335,2
349,14
366,17
386,20
391,5
400,9
405,5
410,5
419,9
434,15
435,1
581,146
606,25
692,86
696,4
794,98
800,6
903,103
