31,31
34,3
35,1
36,1
38,2
39,1
45,6
73,28
89,16
125,36
128,3
132,4
133,1
161,28
166,5
167,1
171,4
181,10
192,11
211,19
236,25
249,13
251,2
252,1
261,9
290,29
295,5
321,26
323,2
335,12
339,4
341,2
348,7
354,6
356,2
357,1
412,55
471,59
479,8
533,54
537,4
589,52
652,63
798,146
906,108
955,49
