16,16
30,14
40,10
63,23
81,18
88,7
98,10
102,4
110,8
119,9
124,5
126,2
131,5
139,8
144,5
169,25
176,7
182,6
215,33
221,6
223,2
263,40
274,11
289,15
335,46
342,7
348,6
354,6
399,45
428,29
462,34
466,4
774,308
793,19
795,2
970,175
971,1
