16,16
26,10
37,11
60,23
76,16
79,3
84,5
90,6
97,7
102,5
152,50
167,15
176,9
180,4
192,12
193,1
197,4
204,7
219,15
223,4
237,14
240,3
245,5
247,2
251,4
255,4
256,1
260,4
267,7
270,3
298,28
327,29
415,88
433,18
472,39
475,3
515,40
524,9
555,31
589,34
611,22
870,259
875,5
