39,39
45,6
97,52
119,22
124,5
133,9
139,6
166,27
187,21
195,8
250,55
271,21
276,5
284,8
290,6
291,1
324,33
328,4
342,14
357,15
363,6
403,40
404,1
536,132
540,4
542,2
820,278
888,68
990,102
