12,12
17,5
26,9
66,40
68,2
78,10
80,2
83,3
95,12
100,5
102,2
114,12
115,1
131,16
134,3
152,18
162,10
168,6
222,54
242,20
256,14
282,26
321,39
368,47
372,4
373,1
390,17
393,3
444,51
572,128
973,401
980,7
995,15
